target_measurement	structure_features
P06401_pIC50	FP17,FP19,FP22,FP23,FP26,FP37,FP41,FP47,FP50,FP52,FP53,FP54,FP57,FP59,FP62,FP64,FP65,FP66,FP69,FP72,FP74,FP75,FP76,FP78,FP79,FP80,FP81,FP82,FP83,FP85,FP86,FP89,FP92,FP93,FP96,FP97,FP98,FP99,FP104,FP105,FP106,FP110,FP112,FP113,FP115,FP116,FP117,FP118,FP122,FP123,FP125,FP128,FP131,FP132,FP133,FP135,FP136,FP137,FP138,FP141,FP142,FP144,FP145,FP147,FP150,FP151,FP152,FP154,FP155,FP157,FP159,FP161,FP162
P07099_pIC50	FP1,FP2,FP11,FP33,FP35,FP36,FP38,FP39,FP40,FP41,FP43,FP44,FP45,FP46,FP47,FP48,FP53,FP54,FP56,FP57,FP62,FP63,FP68,FP69,FP71,FP72,FP77,FP78,FP86,FP91,FP92,FP97,FP106,FP110,FP113,FP120,FP125,FP131,FP133,FP136,FP139,FP140,FP144,FP154,FP156,FP158,FP159,FP161,FP166
P07477_pKi	FP11,FP18,FP23,FP25,FP32,FP33,FP36,FP38,FP42,FP43,FP44,FP45,FP52,FP54,FP57,FP59,FP62,FP64,FP65,FP76,FP77,FP78,FP79,FP80,FP81,FP82,FP83,FP84,FP88,FP90,FP91,FP92,FP93,FP94,FP95,FP96,FP98,FP99,FP101,FP102,FP104,FP105,FP106,FP108,FP112,FP113,FP115,FP116,FP117,FP118,FP119,FP120,FP121,FP123,FP124,FP125,FP126,FP127,FP129,FP131,FP133,FP135,FP136,FP137,FP138,FP139,FP140,FP141,FP142,FP143,FP145,FP146,FP150,FP152,FP154,FP155,FP156
P07550_pEC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP22,FP23,FP26,FP27,FP28,FP29,FP30,FP31,FP32,FP33,FP34,FP35,FP37,FP38,FP39,FP40,FP41,FP44,FP48,FP53,FP54,FP57,FP62,FP64,FP65,FP66,FP68,FP69,FP72,FP73,FP74,FP79,FP82,FP86,FP89,FP90,FP91,FP92,FP94,FP95,FP97,FP98,FP99,FP100,FP101,FP104,FP105,FP106,FP110,FP111,FP113,FP114,FP116,FP117,FP118,FP120,FP121,FP122,FP124,FP125,FP126,FP127,FP128,FP129,FP131,FP132,FP133,FP135,FP137,FP138,FP139,FP140,FP141,FP142,FP143,FP144,FP145,FP146,FP147,FP150,FP154,FP156,FP161,FP162,FP163,FP165,FP166
P07711_pKi	FP19,FP22,FP23,FP38,FP41,FP42,FP47,FP49,FP52,FP54,FP56,FP57,FP62,FP66,FP69,FP72,FP74,FP75,FP77,FP78,FP79,FP80,FP82,FP86,FP89,FP90,FP91,FP93,FP94,FP95,FP96,FP97,FP98,FP99,FP100,FP103,FP104,FP105,FP106,FP108,FP109,FP110,FP111,FP112,FP114,FP117,FP118,FP119,FP120,FP122,FP127,FP128,FP129,FP131,FP132,FP133,FP135,FP136,FP137,FP138,FP140,FP143,FP147,FP149,FP150,FP151,FP152,FP157
P07858_pIC50	FP23,FP25,FP52,FP53,FP54,FP57,FP62,FP63,FP65,FP66,FP67,FP71,FP72,FP73,FP74,FP79,FP80,FP82,FP83,FP84,FP85,FP86,FP88,FP89,FP90,FP95,FP96,FP98,FP99,FP100,FP104,FP106,FP107,FP108,FP109,FP111,FP112,FP114,FP115,FP117,FP119,FP120,FP121,FP122,FP123,FP124,FP125,FP126,FP128,FP129,FP131,FP132,FP134,FP136,FP138,FP139,FP140,FP141,FP142,FP144,FP145,FP149,FP150,FP151,FP152,FP157,FP158,FP159,FP160,FP161,FP162,FP163
P07900_pIC50	FP23,FP25,FP27,FP28,FP37,FP38,FP42,FP45,FP47,FP50,FP52,FP53,FP59,FP62,FP64,FP65,FP66,FP69,FP71,FP72,FP74,FP75,FP76,FP77,FP78,FP80,FP81,FP82,FP83,FP84,FP85,FP86,FP87,FP88,FP89,FP92,FP93,FP95,FP96,FP97,FP98,FP99,FP100,FP103,FP104,FP105,FP106,FP107,FP108,FP110,FP111,FP113,FP116,FP119,FP120,FP123,FP126,FP127,FP129,FP131,FP134,FP136,FP138,FP139,FP141,FP143,FP144,FP147,FP149,FP150,FP151,FP152,FP153,FP154,FP159,FP160
P08069_pIC50	FP19,FP22,FP25,FP36,FP38,FP42,FP43,FP45,FP53,FP62,FP65,FP66,FP69,FP73,FP74,FP75,FP76,FP77,FP79,FP80,FP82,FP83,FP84,FP85,FP86,FP87,FP89,FP90,FP91,FP92,FP93,FP95,FP96,FP97,FP98,FP99,FP100,FP101,FP103,FP104,FP105,FP106,FP107,FP108,FP111,FP113,FP115,FP118,FP120,FP122,FP128,FP129,FP133,FP134,FP135,FP136,FP138,FP144,FP147,FP148,FP150,FP154,FP155,FP160
P08172_pIC50	FP36,FP37,FP41,FP43,FP49,FP50,FP57,FP62,FP65,FP66,FP72,FP76,FP77,FP78,FP79,FP88,FP91,FP92,FP96,FP97,FP104,FP105,FP106,FP108,FP109,FP110,FP111,FP112,FP113,FP114,FP116,FP117,FP118,FP119,FP120,FP123,FP126,FP127,FP128,FP131,FP139
P08173_pIC50	FP1,FP2,FP49,FP50,FP51,FP52,FP55,FP56,FP60,FP61,FP62,FP63,FP65,FP66,FP68,FP70,FP72,FP73,FP76,FP128,FP132,FP153
P08183_pIC50	FP19,FP21,FP25,FP42,FP45,FP49,FP50,FP52,FP53,FP57,FP59,FP62,FP65,FP69,FP72,FP74,FP76,FP78,FP79,FP82,FP83,FP84,FP86,FP89,FP91,FP92,FP93,FP94,FP95,FP96,FP97,FP98,FP99,FP101,FP105,FP106,FP108,FP110,FP112,FP113,FP114,FP115,FP116,FP117,FP119,FP120,FP121,FP122,FP123,FP124,FP125,FP126,FP127,FP128,FP129,FP131,FP132,FP133,FP135,FP136,FP137,FP139,FP140,FP141,FP142,FP143,FP144,FP145,FP150,FP151,FP152,FP154,FP155,FP156,FP157,FP158,FP159,FP161
P08235_pKi	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP18,FP19,FP20,FP22,FP27,FP29,FP31,FP34,FP35,FP39,FP40,FP41,FP44,FP46,FP47,FP48,FP49,FP56,FP57,FP59,FP62,FP63,FP68,FP70,FP74,FP78,FP81,FP85,FP88,FP101,FP114,FP119,FP122,FP127,FP133,FP143,FP144,FP148,FP152,FP156,FP157,FP158,FP161,FP162,FP163,FP164,FP165,FP166
P08238_pIC50	FP16,FP17,FP22,FP25,FP27,FP28,FP29,FP34,FP36,FP38,FP43,FP47,FP48,FP52,FP53,FP54,FP57,FP59,FP62,FP64,FP66,FP69,FP71,FP74,FP78,FP79,FP80,FP82,FP83,FP89,FP90,FP91,FP92,FP93,FP95,FP97,FP98,FP99,FP100,FP102,FP103,FP104,FP105,FP106,FP108,FP110,FP114,FP115,FP117,FP120,FP121,FP123,FP125,FP126,FP127,FP131,FP132,FP135,FP136,FP137,FP138,FP139,FP140,FP142,FP143,FP144,FP149,FP151,FP153,FP154,FP155,FP156,FP158,FP160,FP161,FP164
P08246_pIC50	FP8,FP11,FP41,FP44,FP46,FP47,FP50,FP53,FP54,FP66,FP72,FP74,FP75,FP76,FP79,FP80,FP81,FP84,FP85,FP89,FP92,FP97,FP101,FP106,FP111,FP112,FP115,FP116,FP117,FP118,FP119,FP120,FP121,FP123,FP124,FP125,FP128,FP130,FP134,FP135,FP136,FP137,FP138,FP139,FP140,FP141,FP142,FP145,FP146,FP147,FP149,FP150,FP152,FP157,FP158,FP160,FP162
P08253_pKi	FP16,FP22,FP24,FP32,FP33,FP36,FP47,FP49,FP52,FP53,FP54,FP56,FP63,FP64,FP65,FP68,FP69,FP70,FP71,FP72,FP74,FP75,FP79,FP80,FP82,FP83,FP84,FP86,FP91,FP92,FP94,FP95,FP96,FP97,FP98,FP100,FP102,FP103,FP105,FP106,FP108,FP109,FP110,FP115,FP118,FP119,FP120,FP121,FP122,FP123,FP124,FP125,FP127,FP128,FP129,FP132,FP133,FP135,FP137,FP138,FP139,FP140,FP143,FP145,FP147,FP150,FP153,FP154,FP155,FP157,FP158
P08254_pIC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP20,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32,FP34,FP35,FP36,FP38,FP41,FP44,FP46,FP47,FP48,FP51,FP52,FP54,FP55,FP56,FP58,FP59,FP60,FP61,FP62,FP63,FP64,FP65,FP66,FP67,FP68,FP69,FP70,FP71,FP72,FP73,FP74,FP75,FP79,FP80,FP81,FP82,FP84,FP86,FP88,FP90,FP91,FP92,FP94,FP95,FP97,FP98,FP100,FP101,FP102,FP104,FP105,FP106,FP108,FP110,FP113,FP115,FP118,FP119,FP121,FP122,FP123,FP124,FP125,FP126,FP127,FP128,FP129,FP130,FP131,FP132,FP135,FP136,FP137,FP138,FP139,FP140,FP141,FP142,FP143,FP144,FP145,FP146,FP147,FP148,FP149,FP151,FP152,FP153,FP154,FP157,FP159,FP160,FP162,FP164,FP166
P08514_pIC50	FP17,FP23,FP24,FP32,FP36,FP38,FP43,FP47,FP51,FP52,FP53,FP54,FP57,FP59,FP60,FP61,FP62,FP64,FP65,FP67,FP71,FP73,FP74,FP77,FP78,FP79,FP80,FP81,FP82,FP84,FP85,FP86,FP87,FP88,FP89,FP90,FP91,FP92,FP94,FP95,FP97,FP100,FP102,FP103,FP104,FP105,FP106,FP107,FP108,FP109,FP111,FP113,FP118,FP119,FP120,FP121,FP124,FP127,FP128,FP132,FP133,FP134,FP135,FP136,FP137,FP138,FP139,FP140,FP141,FP143,FP144,FP147,FP148,FP149,FP150,FP152,FP153,FP159,FP160,FP165,FP166
P08575_pIC50	FP1,FP36,FP37,FP38,FP39,FP40,FP45,FP47,FP48,FP49,FP52,FP59,FP64,FP72,FP124,FP127,FP130,FP143,FP144,FP145
P08581_pKi	FP38,FP45,FP47,FP50,FP52,FP62,FP66,FP69,FP72,FP73,FP76,FP78,FP80,FP81,FP82,FP83,FP84,FP85,FP89,FP94,FP95,FP96,FP97,FP99,FP105,FP106,FP124,FP160
P08588_pIC50	FP37,FP41,FP43,FP47,FP54,FP55,FP58,FP59,FP62,FP64,FP65,FP69,FP72,FP74,FP75,FP77,FP79,FP81,FP82,FP83,FP90,FP98,FP105,FP106,FP109,FP112,FP113,FP114,FP116,FP117,FP118,FP120,FP121,FP126,FP127,FP128,FP129,FP131,FP133,FP134,FP137
P08648_pIC50	FP8,FP11,FP14,FP19,FP23,FP32,FP33,FP36,FP50,FP53,FP54,FP62,FP65,FP66,FP67,FP69,FP72,FP74,FP75,FP76,FP77,FP79,FP81,FP82,FP83,FP84,FP86,FP87,FP88,FP92,FP95,FP98,FP99,FP100,FP105,FP106,FP109,FP110,FP112,FP113,FP115,FP117,FP118,FP120,FP121,FP124,FP125,FP126,FP129,FP133,FP136,FP137,FP138,FP141,FP144,FP147,FP149,FP150,FP160
P08709_pIC50	FP36,FP38,FP42,FP43,FP47,FP53,FP54,FP57,FP65,FP66,FP74,FP77,FP78,FP80,FP81,FP82,FP83,FP85,FP87,FP89,FP90,FP91,FP94,FP96,FP97,FP103,FP105,FP107,FP108,FP111,FP112,FP113,FP114,FP115,FP116,FP118,FP119,FP120,FP121,FP123,FP127,FP128,FP129,FP132,FP133,FP134,FP135,FP139,FP140,FP141,FP143,FP146,FP147,FP149,FP150,FP152,FP157,FP160
P08842_pIC50	FP29,FP32,FP33,FP39,FP40,FP43,FP47,FP48,FP51,FP52,FP55,FP58,FP59,FP60,FP61,FP62,FP64,FP65,FP66,FP69,FP72,FP74,FP75,FP77,FP78,FP79,FP81,FP84,FP89,FP90,FP91,FP93,FP94,FP96,FP97,FP100,FP104,FP105,FP108,FP109,FP110,FP111,FP112,FP114,FP115,FP116,FP117,FP119,FP121,FP123,FP125,FP126,FP128,FP129,FP131,FP136,FP137,FP139,FP140,FP142,FP144,FP145,FP147,FP150,FP151,FP154,FP155,FP156,FP158
P08908_pEC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP25,FP27,FP28,FP29,FP30,FP31,FP32,FP33,FP34,FP35,FP37,FP39,FP40,FP42,FP43,FP44,FP46,FP48,FP49,FP51,FP54,FP55,FP56,FP58,FP59,FP60,FP61,FP62,FP63,FP64,FP65,FP66,FP67,FP68,FP69,FP73,FP77,FP79,FP80,FP82,FP83,FP86,FP87,FP90,FP91,FP96,FP97,FP100,FP101,FP103,FP104,FP106,FP107,FP108,FP111,FP113,FP116,FP118,FP120,FP121,FP123,FP124,FP127,FP128,FP129,FP132,FP134,FP136,FP137,FP138,FP139,FP140,FP144,FP146,FP147,FP149,FP150,FP151,FP152,FP153,FP154,FP155,FP156,FP159,FP160,FP161,FP162,FP163,FP164,FP165,FP166
P08913_pKi	FP24,FP25,FP43,FP45,FP50,FP55,FP57,FP58,FP62,FP66,FP71,FP72,FP75,FP76,FP77,FP78,FP79,FP80,FP82,FP83,FP85,FP86,FP89,FP90,FP91,FP92,FP94,FP95,FP96,FP97,FP98,FP99,FP100,FP102,FP103,FP104,FP105,FP106,FP108,FP109,FP110,FP112,FP113,FP115,FP117,FP119,FP120,FP122,FP123,FP124,FP125,FP126,FP127,FP128,FP132,FP133,FP134,FP135,FP142,FP143,FP144,FP145,FP146,FP147,FP148,FP150,FP152,FP154,FP156,FP158,FP159,FP166
P09038_pKd	FP34,FP36,FP42,FP50,FP51,FP53,FP54,FP55,FP57,FP58,FP60,FP61,FP69,FP76,FP78,FP85,FP96,FP115,FP120,FP123,FP132,FP139,FP140
P09237_pIC50	FP1,FP2,FP19,FP43,FP48,FP52,FP53,FP66,FP68,FP71,FP72,FP74,FP79,FP85,FP90,FP92,FP94,FP101,FP102,FP105,FP110,FP112,FP114,FP123,FP144
P09467_pIC50	FP26,FP28,FP29,FP32,FP33,FP36,FP37,FP38,FP42,FP43,FP46,FP47,FP48,FP50,FP51,FP55,FP57,FP58,FP60,FP61,FP62,FP65,FP67,FP69,FP70,FP72,FP74,FP75,FP76,FP79,FP80,FP81,FP82,FP83,FP84,FP85,FP88,FP90,FP91,FP92,FP94,FP95,FP96,FP97,FP98,FP99,FP100,FP101,FP102,FP103,FP104,FP105,FP106,FP110,FP111,FP112,FP114,FP115,FP117,FP118,FP120,FP121,FP122,FP125,FP126,FP128,FP130,FP131,FP132,FP133,FP134,FP135,FP136,FP137,FP138,FP140,FP144,FP145,FP147,FP149,FP150,FP152,FP153,FP154,FP155,FP157,FP160,FP163
P09619_pIC50	FP19,FP25,FP36,FP38,FP42,FP43,FP45,FP47,FP50,FP52,FP53,FP62,FP72,FP76,FP77,FP79,FP80,FP81,FP82,FP83,FP84,FP86,FP88,FP90,FP91,FP92,FP93,FP94,FP96,FP97,FP98,FP99,FP100,FP103,FP104,FP106,FP107,FP108,FP110,FP111,FP113,FP117,FP118,FP129,FP133,FP134,FP135,FP138,FP139,FP141,FP142,FP143,FP144,FP147,FP149,FP150,FP154,FP155,FP157,FP164
P09871_pKi	FP1,FP31,FP32,FP33,FP35,FP36,FP39,FP40,FP41,FP44,FP45,FP47,FP48,FP51,FP59,FP62,FP65,FP67,FP68,FP81,FP83,FP88,FP96,FP101,FP108,FP112,FP124,FP125,FP131,FP137,FP138,FP150,FP160
P09874_pEC50	FP1,FP52,FP53,FP54,FP57,FP64,FP65,FP66,FP67,FP68,FP69,FP72,FP73,FP75,FP77,FP78,FP79,FP82,FP83,FP84,FP86,FP88,FP89,FP92,FP94,FP95,FP96,FP106,FP118,FP119,FP120,FP128,FP131,FP132,FP135,FP136,FP139,FP140,FP141,FP143,FP145,FP146,FP149,FP159,FP165
P0DMS8_pKi	FP3,FP17,FP22,FP25,FP37,FP38,FP43,FP44,FP46,FP47,FP52,FP53,FP54,FP57,FP62,FP65,FP66,FP72,FP75,FP76,FP77,FP78,FP79,FP80,FP82,FP83,FP84,FP86,FP91,FP92,FP93,FP94,FP95,FP96,FP99,FP103,FP104,FP105,FP106,FP108,FP109,FP110,FP111,FP112,FP114,FP115,FP117,FP118,FP120,FP121,FP122,FP123,FP124,FP125,FP127,FP129,FP131,FP132,FP133,FP135,FP136,FP138,FP139,FP140,FP141,FP142,FP143,FP144,FP145,FP146,FP147,FP148,FP149,FP150,FP151,FP152,FP153,FP154,FP155,FP157,FP159,FP160
P10275_pKi	FP19,FP23,FP26,FP41,FP42,FP47,FP50,FP52,FP53,FP57,FP65,FP66,FP70,FP74,FP75,FP77,FP78,FP79,FP80,FP85,FP86,FP87,FP91,FP92,FP93,FP96,FP98,FP99,FP100,FP101,FP103,FP104,FP105,FP106,FP108,FP110,FP111,FP112,FP113,FP115,FP117,FP118,FP122,FP123,FP125,FP127,FP136,FP138,FP139,FP141,FP142,FP143,FP144,FP145,FP147,FP148,FP149,FP152,FP153,FP154,FP155,FP157,FP160,FP162,FP164
P10323_pIC50	FP2,FP25,FP36,FP37,FP39,FP43,FP44,FP45,FP47,FP48,FP50,FP51,FP52,FP53,FP54,FP55,FP57,FP58,FP59,FP60,FP61,FP62,FP64,FP67,FP69,FP73,FP74,FP77,FP80,FP81,FP88,FP89,FP94,FP101,FP102,FP108,FP115,FP116,FP117,FP133,FP135,FP149,FP152,FP154,FP156,FP159,FP162,FP165,FP166
P10415_pKi	FP17,FP26,FP41,FP45,FP46,FP50,FP57,FP59,FP62,FP64,FP65,FP66,FP72,FP73,FP74,FP75,FP76,FP77,FP78,FP80,FP81,FP82,FP85,FP86,FP88,FP89,FP90,FP91,FP92,FP93,FP97,FP98,FP99,FP100,FP102,FP105,FP106,FP108,FP109,FP110,FP112,FP113,FP114,FP115,FP116,FP117,FP118,FP120,FP121,FP123,FP125,FP127,FP128,FP129,FP130,FP132,FP133,FP135,FP136,FP137,FP139,FP143,FP144,FP145,FP148,FP149,FP150,FP151,FP155,FP156,FP161
P10635_pKi	FP1,FP2,FP39,FP44,FP45,FP47,FP48,FP51,FP53,FP54,FP55,FP56,FP58,FP59,FP60,FP61,FP62,FP63,FP66,FP67,FP68,FP69,FP73,FP83,FP85,FP117,FP122,FP136,FP142,FP148,FP162,FP165
P10636_pKi	FP1,FP79,FP99,FP101,FP103,FP104,FP105,FP118
P10827_pIC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32,FP33,FP34,FP35,FP36,FP37,FP38,FP39,FP40,FP41,FP42,FP43,FP44,FP45,FP46,FP47,FP48,FP50,FP52,FP53,FP54,FP62,FP66,FP68,FP69,FP72,FP74,FP76,FP77,FP78,FP79,FP82,FP84,FP85,FP87,FP95,FP97,FP99,FP100,FP101,FP103,FP106,FP107,FP111,FP115,FP116,FP122,FP123,FP131,FP132,FP134,FP139,FP148,FP149,FP151,FP153,FP154,FP155,FP158,FP160,FP162,FP163,FP164,FP165,FP166
P10828_pIC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP17,FP18,FP20,FP21,FP23,FP24,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP34,FP35,FP36,FP37,FP38,FP39,FP40,FP41,FP44,FP45,FP46,FP47,FP48,FP50,FP52,FP54,FP56,FP62,FP63,FP65,FP68,FP69,FP70,FP71,FP76,FP77,FP78,FP80,FP83,FP84,FP85,FP89,FP90,FP96,FP97,FP99,FP100,FP101,FP114,FP115,FP116,FP119,FP122,FP123,FP125,FP131,FP132,FP139,FP147,FP148,FP152,FP153,FP154,FP158,FP160,FP162,FP163,FP164,FP165,FP166
P11137_pIC50	FP1,FP2,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP24,FP26,FP27,FP28,FP29,FP30,FP31,FP34,FP35,FP36,FP39,FP40,FP42,FP43,FP45,FP46,FP47,FP48,FP49,FP50,FP51,FP56,FP57,FP59,FP63,FP64,FP68,FP70,FP71,FP72,FP76,FP78,FP81,FP82,FP83,FP87,FP94,FP96,FP98,FP99,FP101,FP103,FP105,FP106,FP107,FP112,FP119,FP123,FP124,FP134,FP150,FP156,FP161,FP162,FP163,FP165,FP166
P11142_pIC50	FP1,FP2,FP33,FP34,FP35,FP39,FP40,FP43,FP44,FP48,FP50,FP51,FP54,FP55,FP56,FP58,FP60,FP61,FP63,FP67,FP68,FP70,FP73,FP74,FP78,FP82,FP90,FP137,FP139,FP154,FP158
P11229_pIC50	FP19,FP23,FP24,FP30,FP32,FP33,FP37,FP43,FP49,FP50,FP51,FP55,FP59,FP60,FP61,FP62,FP64,FP66,FP67,FP73,FP75,FP76,FP77,FP79,FP80,FP81,FP83,FP88,FP91,FP92,FP93,FP94,FP95,FP96,FP97,FP99,FP102,FP105,FP106,FP108,FP112,FP113,FP115,FP117,FP118,FP123,FP124,FP126,FP127,FP128,FP131,FP132,FP133,FP136,FP139,FP140,FP142,FP143,FP146,FP149,FP150,FP151,FP154,FP155,FP160
P11309_pKi	FP13,FP21,FP27,FP38,FP41,FP42,FP45,FP48,FP49,FP52,FP53,FP55,FP56,FP58,FP65,FP67,FP68,FP70,FP71,FP73,FP75,FP78,FP79,FP80,FP83,FP84,FP86,FP90,FP91,FP92,FP94,FP96,FP98,FP100,FP101,FP104,FP106,FP111,FP112,FP115,FP118,FP119,FP124,FP129,FP133,FP135,FP136,FP138,FP140,FP144,FP147,FP153,FP154
P11362_pIC50	FP17,FP25,FP34,FP37,FP38,FP42,FP43,FP45,FP52,FP53,FP62,FP69,FP72,FP75,FP77,FP78,FP79,FP80,FP82,FP83,FP85,FP86,FP89,FP90,FP91,FP92,FP94,FP96,FP98,FP103,FP104,FP105,FP106,FP109,FP110,FP111,FP112,FP113,FP116,FP117,FP118,FP119,FP121,FP122,FP124,FP125,FP126,FP129,FP130,FP131,FP133,FP135,FP136,FP138,FP140,FP146,FP147,FP148,FP150,FP151,FP152,FP154,FP164
P11387_pIC50	FP43,FP46,FP51,FP54,FP55,FP58,FP60,FP61,FP64,FP65,FP67,FP68,FP72,FP73,FP74,FP76,FP78,FP80,FP86,FP89,FP92,FP93,FP95,FP97,FP99,FP103,FP105,FP106,FP117,FP126,FP133,FP141,FP149,FP152,FP160
P11473_pIC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP11,FP12,FP13,FP14,FP15,FP16,FP17,FP18,FP19,FP20,FP21,FP22,FP23,FP25,FP26,FP27,FP28,FP29,FP30,FP31,FP32,FP33,FP34,FP35,FP37,FP39,FP40,FP41,FP43,FP44,FP45,FP48,FP50,FP52,FP54,FP57,FP62,FP63,FP66,FP68,FP69,FP70,FP76,FP83,FP84,FP89,FP91,FP96,FP99,FP101,FP105,FP108,FP111,FP114,FP115,FP116,FP121,FP123,FP125,FP132,FP136,FP137,FP139,FP140,FP141,FP144,FP145,FP150,FP152,FP156,FP158,FP161,FP162,FP163,FP165,FP166
P11802_pIC50	FP25,FP32,FP33,FP36,FP37,FP38,FP43,FP45,FP47,FP51,FP52,FP53,FP54,FP55,FP58,FP59,FP60,FP61,FP62,FP64,FP65,FP67,FP68,FP70,FP72,FP73,FP76,FP77,FP78,FP79,FP80,FP81,FP82,FP83,FP86,FP89,FP90,FP91,FP92,FP93,FP94,FP95,FP96,FP101,FP102,FP105,FP106,FP111,FP115,FP118,FP119,FP120,FP121,FP124,FP125,FP127,FP129,FP130,FP131,FP133,FP135,FP136,FP138,FP140,FP142,FP143,FP144,FP145,FP146,FP147,FP148,FP150,FP151,FP155,FP156,FP158,FP159
P12821_pIC50	FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FP10,FP12,FP13,FP15,FP16,FP17,FP18,FP20,FP21,FP22,FP24,FP26,FP27,FP28,FP30,FP31,FP32,FP33,FP34,FP35,FP38,FP39,FP40,FP41,FP44,FP45,FP46,FP47,FP49,FP50,FP51,FP53,FP55,FP56,FP58,FP60,FP61,FP63,FP64,FP68,FP70,FP71,FP73,FP74,FP75,FP79,FP84,FP85,FP88,FP90,FP91,FP93,FP95,FP99,FP100,FP105,FP108,FP110,FP113,FP117,FP122,FP123,FP131,FP136,FP139,FP140,FP142,FP145,FP146,FP148,FP150,FP154,FP156,FP157,FP158,FP159,FP161,FP162,FP163,FP164,FP165,FP166
P12931_pIC50	FP1,FP3,FP5,FP7,FP8,FP11,FP13,FP16,FP17,FP19,FP20,FP22,FP23,FP24,FP25,FP28,FP29,FP30,FP31,FP35,FP38,FP39,FP40,FP41,FP42,FP43,FP45,FP48,FP52,FP54,FP62,FP65,FP70,FP71,FP72,FP75,FP77,FP79,FP80,FP83,FP84,FP85,FP86,FP87,FP89,FP90,FP91,FP92,FP93,FP94,FP95,FP96,FP97,FP98,FP102,FP103,FP104,FP105,FP106,FP107,FP110,FP111,FP112,FP113,FP114,FP117,FP118,FP121,FP125,FP126,FP129,FP130,FP131,FP133,FP134,FP135,FP136,FP138,FP139,FP140,FP142,FP144,FP145,FP146,FP147,FP149,FP150,FP151,FP152,FP154,FP155,FP156,FP158,FP160,FP161,FP163,FP165
P13497_pIC50	FP1,FP2,FP35,FP36,FP37,FP38,FP41,FP43,FP44,FP47,FP48,FP57,FP59,FP65,FP77,FP83,FP86,FP91,FP94,FP95,FP96,FP102,FP105,FP109,FP111,FP113,FP118,FP120,FP123,FP124,FP125,FP128,FP129,FP130,FP132,FP133,FP135,FP137,FP139,FP144,FP146,FP147,FP155,FP161,FP164,FP166
P13569_pIC50	FP38,FP46,FP55,FP57,FP58,FP59,FP67,FP74,FP86,FP95,FP106,FP121,FP127,FP135
P13612_pIC50	FP14,FP25,FP28,FP38,FP41,FP43,FP53,FP54,FP57,FP59,FP62,FP64,FP66,FP67,FP69,FP72,FP74,FP75,FP77,FP78,FP83,FP84,FP85,FP86,FP87,FP88,FP89,FP90,FP91,FP93,FP95,FP96,FP97,FP98,FP99,FP100,FP103,FP104,FP105,FP107,FP108,FP110,FP111,FP112,FP113,FP114,FP115,FP118,FP119,FP120,FP124,FP125,FP128,FP129,FP132,FP133,FP134,FP135,FP136,FP138,FP139,FP142,FP144,FP145,FP147,FP149,FP150,FP153,FP155,FP162,FP163
P13726_pIC50	FP1,FP2,FP35,FP37,FP39,FP40,FP41,FP42,FP43,FP44,FP45,FP46,FP47,FP48,FP50,FP52,FP64,FP66,FP68,FP74,FP76,FP79,FP84,FP87,FP93,FP101,FP103,FP105,FP107,FP113,FP114,FP115,FP116,FP118,FP125,FP133,FP134,FP145,FP152,FP159,FP164
P13866_pIC50	FP17,FP22,FP36,FP37,FP38,FP41,FP45,FP50,FP52,FP53,FP54,FP57,FP62,FP65,FP66,FP69,FP70,FP72,FP74,FP75,FP76,FP77,FP79,FP80,FP81,FP82,FP83,FP85,FP86,FP87,FP88,FP89,FP90,FP91,FP92,FP94,FP96,FP97,FP98,FP99,FP100,FP103,FP104,FP105,FP107,FP110,FP111,FP112,FP113,FP116,FP117,FP118,FP120,FP122,FP123,FP124,FP125,FP126,FP128,FP129,FP131,FP132,FP134,FP135,FP136,FP137,FP138,FP139,FP145,FP148,FP154,FP158,FP160
